pid,fid14,fid12,cfps2012_latest_edu
440758501,440758,不适用,不适用
440178431,440178,440178,不适用
520423106,520423,520423,小学
620073101,620073,620073,文盲/半文盲
411648101,411648,411648,初中
520442103,520442,520442,小学
330211103,330211,330211,文盲/半文盲
330093102,330093,330093,文盲/半文盲
230323103,230323,230323,小学
510386103,510386,510386,文盲/半文盲
311163102,311163,311163,小学
620446102,620446,620446,不适用
510855103,510855,510855,高中/中专/技校/职高
410853101,410853,410853,高中/中专/技校/职高
620978102,620978,620978,文盲/半文盲
520365103,520365,520365,文盲/半文盲
610273101,610273,610273,文盲/半文盲
440753103,440753,440753,高中/中专/技校/职高
311521101,311521,311521,大学本科
610131103,610131,610131,初中
410930103,410930,410930,文盲/半文盲
610300102,610300,610300,大专
510403104,510403,510403,文盲/半文盲
360117101,360117,360117,小学
500256103,500256,500256,不适用
620178102,620178,620178,文盲/半文盲
450339101,450339,450339,文盲/半文盲
620261107,620261,620261,文盲/半文盲
610078102,610078,610078,文盲/半文盲
440192101,440192,440192,小学
370393101,370393,370393,小学
140320101,140320,140320,文盲/半文盲
620598102,620598,620598,文盲/半文盲
420294105,420294,420294,小学
130700104,130700,130700,初中
311988101,311988,311988,小学
510533101,510533,510533,文盲/半文盲
320037101,320037,320037,文盲/半文盲
510913103,510913,510913,大专
410980101,410980,410980,文盲/半文盲
510528104,510528,510528,不适用
510537103,510537,510537,不适用
320375102,320375,320375,文盲/半文盲
510529104,510529,510529,小学
621044101,621044,621044,高中/中专/技校/职高
211410101,211410,211410,文盲/半文盲
312053531,312053,不适用,不适用
510044103,510044,510044,初中
210435102,210435,210435,初中
510528105,510528,510528,不适用
130167101,130167,130167,初中
510526104,510526,510526,不适用
130550101,130550,130550,小学
330059102,330059,330059,小学
220279104,220279,220279,小学
620039102,620039,620039,文盲/半文盲
210317102,210317,210317,大学本科
340003105,340003,340003,初中
370309101,370309,370309,高中/中专/技校/职高
411101103,411101,411101,初中
441812102,441812,441812,文盲/半文盲
510531102,510531,510531,不适用
211222102,211222,211222,小学
440585101,440585,440585,文盲/半文盲
441409103,441409,441409,文盲/半文盲
311738102,311738,311738,不适用
441810104,441810,441810,小学
211027101,211027,211027,初中
120088101,120088,120088,小学
430338103,430338,430338,高中/中专/技校/职高
530434101,530434,530434,大学本科
312405103,312405,312405,小学
510501107,510501,510501,不适用
621130101,621130,621130,文盲/半文盲
320379104,320379,320379,初中
510259103,510259,510259,文盲/半文盲
360195102,360195,360195,文盲/半文盲
140646102,140646,140646,文盲/半文盲
500176101,500176,500176,文盲/半文盲
520401104,520401,520401,小学
430534102,430534,430534,初中
312506101,312506,312506,小学
140394102,140394,140394,小学
510515102,510515,510515,文盲/半文盲
620904105,620904,620904,小学
450185104,450185,450185,小学
610088103,610088,610088,小学
441979102,441979,441979,小学
410916101,410916,410916,初中
621163103,621163,621163,小学
130021101,130021,130021,文盲/半文盲
450283101,450283,450283,文盲/半文盲
510516104,510516,510516,文盲/半文盲
430539101,430539,430539,小学
510520102,510520,510520,不适用
370208104,370208,370208,小学
530428101,530428,530428,大学本科
510502102,510502,510502,不适用
410869102,410869,410869,初中
520133104,520133,520133,初中
441690102,441690,441690,文盲/半文盲
370016101,370016,370016,初中
520193102,520193,520193,小学
510343105,113415,113415,文盲/半文盲
441736102,441736,441736,初中
510513104,510513,510513,不适用
500252103,500252,500252,小学
510177101,510177,510177,文盲/半文盲
621501102,621501,621501,文盲/半文盲
410624101,410624,410624,大学本科
510524101,510524,510524,文盲/半文盲
620029102,620029,620029,文盲/半文盲
420376102,420376,420376,小学
211889431,211889,211889,初中
211929102,211929,211929,文盲/半文盲
340340101,340340,340340,初中
440776101,440776,440776,文盲/半文盲
430589102,430589,430589,文盲/半文盲
211779103,211779,211779,初中
510410109,510410,510410,文盲/半文盲
130220103,130220,130220,大学本科
923714501,923714,不适用,不适用
230467101,230467,230467,小学
220230101,220230,220230,初中
312088101,312088,312088,小学
430237102,430237,430237,高中/中专/技校/职高
230563102,230563,230563,文盲/半文盲
410539104,410539,410539,小学
411022104,287741,411022,初中
440452101,440452,440452,小学
370483103,370483,370483,大学本科
441005101,441005,441005,大专
430494502,430494,不适用,不适用
510506103,510506,510506,不适用
211189102,211189,211189,小学
410513101,410513,410513,初中
120050101,120050,120050,初中
510506102,510506,510506,文盲/半文盲
620780104,620780,620780,小学
621082104,621082,621082,初中
530138102,530138,530138,初中
620901101,620901,620901,初中
410973103,410973,410973,大专
130893103,130893,130893,小学
330356108,330356,330356,不适用
120015101,120015,120015,大专
621761501,621761,不适用,不适用
320387104,320387,320387,高中/中专/技校/职高
450218102,450218,450218,初中
410230101,410230,410230,小学
230221101,230221,230221,初中
230507102,230507,230507,文盲/半文盲
621014101,621014,621014,文盲/半文盲
440622103,440622,440622,初中
430716101,430716,430716,文盲/半文盲
620087102,620087,620087,不适用
441934101,441934,441934,初中
120078104,120078,120078,初中
440360431,440360,440360,高中/中专/技校/职高
620821102,620821,620821,文盲/半文盲
441876102,441876,441876,文盲/半文盲
411531102,411531,411531,文盲/半文盲
130555104,130555,130555,初中
340213101,340213,340213,文盲/半文盲
510425101,510425,510425,文盲/半文盲
211727101,211727,211727,高中/中专/技校/职高
140179102,140179,140179,初中
210726101,210726,210726,小学
310840102,310840,310840,初中
211536103,211536,211536,高中/中专/技校/职高
530239103,530239,530239,小学
621014102,621014,621014,文盲/半文盲
520551104,520551,520551,小学
410065103,410065,410065,初中
340338101,340338,340338,文盲/半文盲
510921102,510921,510921,文盲/半文盲
510428103,510428,510428,文盲/半文盲
530336101,530336,530336,文盲/半文盲
620010103,620010,620010,小学
430376103,430376,430376,小学
510921103,510921,510921,文盲/半文盲
530408103,530408,530408,小学
530173102,530173,530173,文盲/半文盲
210445102,210445,210445,初中
130601431,130601,130601,小学
140183104,140183,140183,高中/中专/技校/职高
620888103,620888,620888,初中
410640101,410640,410640,高中/中专/技校/职高
211563105,211563,211563,小学
312022101,312022,312022,初中
140268102,140268,140268,初中
520553101,520553,520553,初中
510394102,510394,510394,文盲/半文盲
441540431,441540,441540,小学
510927102,510927,510927,小学
210270101,210270,210270,大专
620152103,620152,620152,小学
210574103,210574,210574,高中/中专/技校/职高
510916105,510916,510916,文盲/半文盲
410207103,410207,410207,初中
210196101,210196,210196,初中
230169104,230169,230169,不适用
510355101,510355,510355,文盲/半文盲
230284102,230284,230284,初中
441073102,441073,441073,初中
620500102,620500,620500,文盲/半文盲
311954102,311954,311954,小学
370246102,370246,370246,初中
621489104,621489,621489,文盲/半文盲
620026102,620026,620026,小学
110031101,110031,110031,高中/中专/技校/职高
430168102,430168,430168,小学
520307431,520307,520307,高中/中专/技校/职高
230097103,230097,230097,初中
620266101,620266,620266,文盲/半文盲
441455103,441455,441455,初中
140393103,140393,140393,大专
610044103,215815,610044,不适用
530320106,530320,530320,文盲/半文盲
510403102,510403,510403,文盲/半文盲
140874102,140874,140874,初中
510397102,510397,510397,文盲/半文盲
440769101,440769,440769,小学
312447102,312447,312447,小学
411377101,411377,411377,大专
441807102,441807,441807,文盲/半文盲
410479103,410479,410479,小学
370005101,370005,370005,文盲/半文盲
130503102,130503,130503,初中
510379101,510379,510379,文盲/半文盲
610230104,610230,610230,小学
330213108,330213,330213,小学
510398103,510398,510398,文盲/半文盲
610285102,610285,610285,文盲/半文盲
130134101,130134,130134,高中/中专/技校/职高
120077101,120077,120077,小学
330311103,330311,330311,高中/中专/技校/职高
311968104,311968,311968,初中
220028101,220028,220028,高中/中专/技校/职高
440743101,440743,440743,大专
411449101,411449,411449,文盲/半文盲
510883431,510883,510883,不适用
230229101,230229,230229,大学本科
220140431,220140,220140,大专
510195101,510195,510195,小学
411470101,411470,411470,初中
311783101,311783,311783,小学
330285501,330285,不适用,不适用
510355106,510355,510355,文盲/半文盲
312042101,312042,312042,文盲/半文盲
211202104,211202,211202,高中/中专/技校/职高
410830107,410830,410830,初中
520456102,520456,520456,文盲/半文盲
510922106,174477,510922,高中/中专/技校/职高
440730105,440730,440730,高中/中专/技校/职高
320137103,320137,320137,初中
510398108,510398,510398,文盲/半文盲
510924106,510924,510924,文盲/半文盲
130285102,130285,130285,文盲/半文盲
510377104,510377,510377,文盲/半文盲
312035101,312035,312035,初中
510434102,510434,510434,文盲/半文盲
510377101,510377,510377,文盲/半文盲
340353101,340353,340353,小学
310931101,310931,310931,高中/中专/技校/职高
410968101,410968,410968,文盲/半文盲
620281102,620281,620281,文盲/半文盲
210148103,210148,210148,初中
410095102,410095,410095,文盲/半文盲
620040102,620040,620040,初中
410224104,410224,410224,初中
210982104,210982,210982,大学本科
510377103,510377,510377,文盲/半文盲
440096105,440096,440096,文盲/半文盲
410205103,410205,410205,小学
411492101,411492,411492,小学
441973101,441973,441973,高中/中专/技校/职高
530307101,530307,530307,文盲/半文盲
410689106,410689,410689,小学
610369103,610369,610369,小学
340156101,340156,340156,小学
530126105,530126,530126,文盲/半文盲
320035103,320035,320035,不适用
410493102,410493,410493,文盲/半文盲
140212103,140212,140212,大专
340066101,340066,340066,文盲/半文盲
440773101,440773,440773,文盲/半文盲
140063101,140063,140063,文盲/半文盲
370738105,370738,370738,不适用
510279102,510279,510279,小学
510063103,510063,510063,初中
130583103,278120,130583,高中/中专/技校/职高
430424101,430424,430424,小学
410834106,410834,410834,初中
530077531,530077,不适用,不适用
330092102,330092,330092,小学
510011102,510011,510011,初中
210272531,210272,不适用,不适用
370434501,370434,不适用,不适用
510019101,510019,510019,初中
320325103,320325,320325,大专
311252103,311252,311252,高中/中专/技校/职高
621759103,621759,621759,初中
610019107,948062,948062,初中
510063102,510063,510063,初中
312465101,312465,312465,文盲/半文盲
312020102,312020,312020,初中
510017102,510017,510017,初中
210424102,210424,210424,文盲/半文盲
510052101,510052,510052,文盲/半文盲
310007101,310007,310007,高中/中专/技校/职高
510058101,510058,510058,高中/中专/技校/职高
620713101,620713,620713,初中
520460105,520460,520460,文盲/半文盲
350194102,350194,350194,初中
440764101,440764,440764,文盲/半文盲
340049104,340049,340049,小学
410712102,410712,410712,文盲/半文盲
520515101,520515,520515,初中
