pid,fid16,cfps_age,cfps_gender,qea0,qq301,qz202,cfps2016edu
510859104,510859,45,女,在婚（有配偶）,否,6,高中/中专/技校/职高
510841104,510841,22,女,未婚,否,5,
510847102,510847,74,男,在婚（有配偶）,,,小学
510858102,510858,64,女,在婚（有配偶）,否,5,小学
510859105,510859,22,女,未婚,否,6,大专
510434101,510434,31,女,在婚（有配偶）,否,5,文盲/半文盲
510421103,510421,20,男,在婚（有配偶）,否,5,文盲/半文盲
510413102,510413,39,女,在婚（有配偶）,,,文盲/半文盲
510425103,510425,39,女,在婚（有配偶）,否,5,文盲/半文盲
510421102,510421,60,女,在婚（有配偶）,,,文盲/半文盲
510425101,510425,42,男,在婚（有配偶）,是,4,文盲/半文盲
510418103,510418,38,男,在婚（有配偶）,否,5,文盲/半文盲
510436105,510436,33,女,在婚（有配偶）,否,5,文盲/半文盲
510416104,510416,29,女,在婚（有配偶）,否,5,文盲/半文盲
510427102,510427,47,女,在婚（有配偶）,否,5,文盲/半文盲
510413101,510413,78,男,在婚（有配偶）,是,4,文盲/半文盲
510415106,510415,38,女,在婚（有配偶）,否,5,文盲/半文盲
510427103,510427,17,男,未婚,否,6,小学
510426101,510426,52,女,在婚（有配偶）,否,5,文盲/半文盲
510432108,510432,23,女,在婚（有配偶）,否,5,文盲/半文盲
510421101,510421,63,男,在婚（有配偶）,是,5,文盲/半文盲
510418104,510418,39,女,在婚（有配偶）,否,5,文盲/半文盲
510434103,510434,39,男,在婚（有配偶）,是,5,文盲/半文盲
510424104,510424,39,女,在婚（有配偶）,否,5,文盲/半文盲
510412501,510412,36,女,在婚（有配偶）,,,文盲/半文盲
510415103,510415,72,女,丧偶,否,4,文盲/半文盲
510432106,510432,24,男,在婚（有配偶）,是,5,文盲/半文盲
510434102,510434,76,男,丧偶,是,4,文盲/半文盲
510421105,510421,19,女,未婚,,,初中
510436103,510436,81,女,未婚,否,4,文盲/半文盲
510432107,510432,17,男,未婚,否,5,小学
510415101,510415,33,男,在婚（有配偶）,否,5,文盲/半文盲
510412101,510412,36,男,在婚（有配偶）,,,文盲/半文盲
510430102,510430,38,女,在婚（有配偶）,否,5,文盲/半文盲
510421551,510421,25,女,在婚（有配偶）,否,5,文盲/半文盲
510410109,510410,84,男,丧偶,,,文盲/半文盲
510422102,510422,40,女,丧偶,否,5,文盲/半文盲
510409101,510409,25,男,在婚（有配偶）,否,5,文盲/半文盲
510423102,510423,46,女,在婚（有配偶）,否,5,文盲/半文盲
510432102,510432,52,男,丧偶,否,4,文盲/半文盲
510409102,510409,66,女,丧偶,否,5,文盲/半文盲
510416103,510416,37,男,在婚（有配偶）,是,4,文盲/半文盲
510410104,510410,34,女,在婚（有配偶）,否,5,文盲/半文盲
510424103,510424,44,男,在婚（有配偶）,是,5,文盲/半文盲
510410101,510410,64,男,在婚（有配偶）,是,6,文盲/半文盲
510430103,510430,16,女,未婚,否,6,小学
510424102,510424,68,女,丧偶,是,5,文盲/半文盲
510423104,510423,22,女,在婚（有配偶）,,,文盲/半文盲
510410103,510410,35,男,在婚（有配偶）,否,6,文盲/半文盲
510423103,510423,19,男,未婚,否,5,初中
510423101,510423,43,男,在婚（有配偶）,是,5,文盲/半文盲
510409103,510409,25,女,在婚（有配偶）,否,5,文盲/半文盲
510436101,510436,32,男,在婚（有配偶）,否,5,文盲/半文盲
510430101,510430,50,男,在婚（有配偶）,是,5,文盲/半文盲
510426106,510426,60,男,在婚（有配偶）,是,5,文盲/半文盲
510426103,510426,20,男,未婚,否,5,初中
510427101,510427,43,男,在婚（有配偶）,,,文盲/半文盲
510410102,510410,63,女,在婚（有配偶）,否,6,文盲/半文盲
510915104,510915,17,男,未婚,否,6,初中
510904101,510904,42,男,在婚（有配偶）,否,6,初中
510904104,113499,16,女,在婚（有配偶）,,,文盲/半文盲
510358102,510358,33,女,在婚（有配偶）,否,4,文盲/半文盲
510905101,510905,47,男,在婚（有配偶）,否,5,初中
510388104,510388,23,女,在婚（有配偶）,否,5,文盲/半文盲
510391102,510391,42,女,在婚（有配偶）,否,6,文盲/半文盲
510389101,510389,36,男,在婚（有配偶）,否,5,文盲/半文盲
510354106,510354,17,男,未婚,否,5,初中
510355103,510355,31,男,在婚（有配偶）,否,5,文盲/半文盲
510389102,510389,40,女,在婚（有配偶）,否,5,文盲/半文盲
510915105,510915,27,女,未婚,否,5,大专
510359101,510359,56,男,在婚（有配偶）,否,6,文盲/半文盲
510910108,510910,16,女,未婚,否,6,初中
510384103,510384,24,男,未婚,否,5,文盲/半文盲
510362501,510362,33,男,在婚（有配偶）,否,3,初中
510356102,510356,41,女,在婚（有配偶）,否,6,文盲/半文盲
510394108,510394,70,女,丧偶,否,5,文盲/半文盲
510359107,510359,24,女,在婚（有配偶）,否,6,文盲/半文盲
510363101,193368,37,男,在婚（有配偶）,否,6,小学
510394103,510394,29,男,在婚（有配偶）,否,4,文盲/半文盲
510361103,510361,22,男,未婚,否,5,初中
510910104,510910,37,男,在婚（有配偶）,是,7,初中
510910102,510910,61,男,在婚（有配偶）,是,5,文盲/半文盲
510353103,510353,85,男,在婚（有配偶）,否,5,文盲/半文盲
510915106,510915,24,女,未婚,否,6,高中/中专/技校/职高
510391552,510391,21,女,未婚,否,6,文盲/半文盲
510369106,174035,70,女,在婚（有配偶）,否,4,文盲/半文盲
510383106,510383,63,男,在婚（有配偶）,否,5,文盲/半文盲
510391101,510391,60,男,在婚（有配偶）,否,4,文盲/半文盲
510355101,510355,65,男,在婚（有配偶）,否,4,文盲/半文盲
510901104,510901,73,女,丧偶,否,6,文盲/半文盲
510386104,510386,34,男,未婚,否,5,文盲/半文盲
510362102,510362,55,男,在婚（有配偶）,否,5,文盲/半文盲
510912432,510912,38,男,在婚（有配偶）,否,6,初中
510394102,510394,31,男,在婚（有配偶）,是,4,文盲/半文盲
510362105,510362,24,女,同居,否,5,文盲/半文盲
510391104,510391,22,男,在婚（有配偶）,否,6,文盲/半文盲
510360102,510360,36,女,在婚（有配偶）,否,6,文盲/半文盲
510394107,510394,23,女,在婚（有配偶）,否,4,文盲/半文盲
510389103,510389,16,男,未婚,否,4,文盲/半文盲
510915103,510915,27,男,未婚,否,5,初中
510362431,510362,19,女,未婚,否,5,小学
510911104,510911,27,女,在婚（有配偶）,否,5,初中
510390104,510390,24,女,未婚,否,6,文盲/半文盲
510386102,510386,25,女,未婚,否,5,文盲/半文盲
510391105,510391,16,男,未婚,否,6,文盲/半文盲
510363105,510363,60,男,在婚（有配偶）,否,4,小学
510905105,510905,20,女,未婚,否,5,文盲/半文盲
510384104,510384,26,女,未婚,否,6,文盲/半文盲
510354105,510354,24,男,未婚,否,4,小学
510357101,510357,32,男,在婚（有配偶）,否,5,文盲/半文盲
510383103,510383,23,男,在婚（有配偶）,是,5,文盲/半文盲
510353104,510353,86,女,在婚（有配偶）,是,5,文盲/半文盲
510361102,510361,49,女,在婚（有配偶）,否,3,文盲/半文盲
510394106,510394,30,女,在婚（有配偶）,否,5,文盲/半文盲
510386107,510386,67,女,丧偶,否,5,文盲/半文盲
510363106,510363,60,女,在婚（有配偶）,是,5,文盲/半文盲
510391103,214126,26,男,在婚（有配偶）,否,4,文盲/半文盲
510388102,510388,62,女,在婚（有配偶）,否,4,文盲/半文盲
510382102,510382,27,女,在婚（有配偶）,否,4,文盲/半文盲
510393102,510393,38,女,在婚（有配偶）,否,5,文盲/半文盲
510391551,510391,64,女,在婚（有配偶）,否,4,
510382101,510382,31,男,在婚（有配偶）,是,6,文盲/半文盲
510357102,510357,36,女,在婚（有配偶）,否,5,文盲/半文盲
510391106,214126,24,女,未婚,否,5,文盲/半文盲
510911105,510911,50,女,丧偶,否,4,文盲/半文盲
510359106,510359,22,女,未婚,否,6,文盲/半文盲
510904103,510904,38,女,在婚（有配偶）,否,6,文盲/半文盲
510911103,510911,30,男,在婚（有配偶）,,,初中
510386105,510386,31,男,未婚,否,5,文盲/半文盲
510356103,510356,20,女,未婚,否,4,文盲/半文盲
510354107,510354,20,女,未婚,否,5,文盲/半文盲
510901102,510901,28,女,在婚（有配偶）,否,5,
510354104,510354,26,男,未婚,否,4,小学
510354101,510354,52,男,未婚,否,5,文盲/半文盲
510392101,510392,37,男,在婚（有配偶）,否,5,文盲/半文盲
510369102,174035,44,女,丧偶,否,5,文盲/半文盲
510358101,510358,28,男,在婚（有配偶）,否,5,小学
510359102,510359,49,女,在婚（有配偶）,否,5,文盲/半文盲
510359105,510359,17,男,未婚,否,5,文盲/半文盲
510361101,510361,52,男,在婚（有配偶）,是,5,小学
510362101,510362,59,女,在婚（有配偶）,否,5,文盲/半文盲
510362103,510362,30,女,在婚（有配偶）,否,4,初中
510363102,193368,32,女,在婚（有配偶）,否,4,文盲/半文盲
510393101,510393,42,男,在婚（有配偶）,否,5,文盲/半文盲
510392102,510392,31,女,在婚（有配偶）,否,4,文盲/半文盲
510386501,510386,21,女,在婚（有配偶）,否,6,文盲/半文盲
510390102,510390,63,女,在婚（有配偶）,否,5,文盲/半文盲
510360101,510360,35,男,在婚（有配偶）,否,5,文盲/半文盲
510388101,510388,65,男,在婚（有配偶）,否,5,文盲/半文盲
510381101,510381,57,女,丧偶,否,5,文盲/半文盲
510383101,510383,64,女,在婚（有配偶）,否,4,文盲/半文盲
510383102,510383,25,男,在婚（有配偶）,是,5,文盲/半文盲
510383551,510383,21,女,在婚（有配偶）,否,5,文盲/半文盲
510353551,510353,19,女,在婚（有配偶）,否,5,文盲/半文盲
510384102,510384,52,女,在婚（有配偶）,否,5,文盲/半文盲
510386101,510386,57,男,在婚（有配偶）,否,6,文盲/半文盲
510359104,510359,20,男,未婚,否,5,初中
510362104,510362,18,男,未婚,否,5,文盲/半文盲
510911101,510911,28,男,在婚（有配偶）,是,6,初中
510355104,510355,25,男,未婚,否,4,高中/中专/技校/职高
510904102,510904,69,女,丧偶,否,7,小学
510394551,510394,29,女,在婚（有配偶）,否,6,文盲/半文盲
510912101,510912,65,女,在婚（有配偶）,否,5,文盲/半文盲
510383105,510383,27,女,在婚（有配偶）,否,5,文盲/半文盲
510911102,510911,30,女,在婚（有配偶）,否,5,初中
510356104,510356,16,女,未婚,否,5,文盲/半文盲
510901101,510901,35,男,在婚（有配偶）,否,5,文盲/半文盲
510390101,510390,64,男,在婚（有配偶）,否,5,文盲/半文盲
510384101,510384,54,男,在婚（有配偶）,否,5,文盲/半文盲
510369105,174035,71,男,在婚（有配偶）,是,4,小学
510910101,510910,36,男,在婚（有配偶）,是,6,初中
510359103,510359,26,男,在婚（有配偶）,否,5,文盲/半文盲
510394101,510394,51,女,丧偶,否,5,文盲/半文盲
510911581,510911,54,男,在婚（有配偶）,否,4,
510355102,510355,64,女,在婚（有配偶）,否,5,文盲/半文盲
510354102,510354,48,女,在婚（有配偶）,否,6,文盲/半文盲
510905102,510905,53,女,在婚（有配偶）,否,6,文盲/半文盲
510910106,510910,29,女,未婚,否,5,大学本科
510915102,510915,48,男,在婚（有配偶）,否,5,高中/中专/技校/职高
510386103,510386,52,女,在婚（有配偶）,否,5,文盲/半文盲
510386106,510386,21,男,在婚（有配偶）,否,5,文盲/半文盲
510912102,510912,67,男,在婚（有配偶）,否,5,小学
510353101,510353,21,男,未婚,否,6,小学
510394104,510394,26,男,在婚（有配偶）,否,4,文盲/半文盲
510383104,510383,21,女,未婚,否,5,文盲/半文盲
510356101,510356,46,男,在婚（有配偶）,否,4,文盲/半文盲
510910111,510910,30,女,在婚（有配偶）,否,7,初中
510394105,510394,21,男,未婚,否,5,文盲/半文盲
510391107,214126,23,女,未婚,否,5,文盲/半文盲
510910105,510910,41,女,在婚（有配偶）,否,5,文盲/半文盲
510353102,248888,22,女,未婚,否,5,文盲/半文盲
510915101,510915,54,女,在婚（有配偶）,否,5,初中
510355106,510355,36,女,未婚,,,文盲/半文盲
510404101,510404,39,男,在婚（有配偶）,否,4,文盲/半文盲
510372102,510372,52,女,丧偶,否,4,文盲/半文盲
510924107,510924,43,男,未婚,否,5,文盲/半文盲
510403103,510403,35,男,在婚（有配偶）,否,6,文盲/半文盲
510922102,510922,58,男,在婚（有配偶）,否,6,文盲/半文盲
510398104,510398,30,男,在婚（有配偶）,是,5,文盲/半文盲
510375101,510375,49,男,未婚,否,5,文盲/半文盲
510916102,510916,32,女,在婚（有配偶）,否,5,高中/中专/技校/职高
510395103,510395,23,男,在婚（有配偶）,否,4,文盲/半文盲
510922101,510922,58,女,在婚（有配偶）,否,5,文盲/半文盲
510919103,510919,16,男,未婚,否,6,小学
510377102,510377,35,女,在婚（有配偶）,否,5,文盲/半文盲
510920104,510920,30,女,在婚（有配偶）,否,5,文盲/半文盲
510402103,510402,22,女,在婚（有配偶）,否,5,文盲/半文盲
510370101,510370,54,女,在婚（有配偶）,否,5,小学
510404551,510404,17,女,在婚（有配偶）,否,5,文盲/半文盲
510375103,510375,23,男,在婚（有配偶）,否,5,初中
510401101,510401,36,男,在婚（有配偶）,是,5,文盲/半文盲
510400103,510400,40,女,在婚（有配偶）,否,4,文盲/半文盲
510370102,510370,68,男,在婚（有配偶）,是,4,文盲/半文盲
510367101,510367,56,男,在婚（有配偶）,是,5,文盲/半文盲
510380102,510380,32,女,在婚（有配偶）,否,5,文盲/半文盲
510398108,510398,36,女,在婚（有配偶）,否,5,文盲/半文盲
510398101,510398,61,男,在婚（有配偶）,否,4,文盲/半文盲
510368103,510368,23,男,离婚,否,6,小学
510380101,510380,30,男,在婚（有配偶）,否,5,小学
510918101,510918,65,女,丧偶,否,5,文盲/半文盲
510918532,510918,43,男,在婚（有配偶）,否,4,文盲/半文盲
510928431,510928,35,男,在婚（有配偶）,否,6,大专
510379103,510379,33,男,在婚（有配偶）,否,5,文盲/半文盲
510377106,510377,31,女,在婚（有配偶）,否,5,文盲/半文盲
510373551,510373,39,女,未婚,否,5,文盲/半文盲
510925101,510925,38,女,在婚（有配偶）,否,5,文盲/半文盲
510395102,510395,47,女,在婚（有配偶）,否,5,文盲/半文盲
510402531,510402,49,女,丧偶,否,5,文盲/半文盲
510378102,510378,32,女,在婚（有配偶）,否,3,文盲/半文盲
510926102,510926,31,女,在婚（有配偶）,否,4,文盲/半文盲
510403104,510403,38,女,在婚（有配偶）,否,6,文盲/半文盲
510926105,510926,62,女,丧偶,否,4,文盲/半文盲
510398105,510398,26,男,在婚（有配偶）,是,4,文盲/半文盲
510402104,510402,19,男,未婚,否,6,文盲/半文盲
510395101,510395,45,男,在婚（有配偶）,是,5,文盲/半文盲
510377101,510377,37,男,在婚（有配偶）,否,6,文盲/半文盲
510916109,510916,30,女,丧偶,否,5,文盲/半文盲
510403102,510403,64,女,在婚（有配偶）,否,5,文盲/半文盲
510377104,510377,68,女,在婚（有配偶）,否,5,文盲/半文盲
510400102,510400,57,女,在婚（有配偶）,是,5,文盲/半文盲
510368101,510368,45,男,在婚（有配偶）,否,3,文盲/半文盲
510922103,510922,36,男,在婚（有配偶）,,,初中
510406102,510406,31,男,在婚（有配偶）,否,6,文盲/半文盲
510377105,510377,30,男,在婚（有配偶）,否,5,文盲/半文盲
510928102,510928,55,男,在婚（有配偶）,否,4,初中
510395532,510395,22,男,在婚（有配偶）,否,6,文盲/半文盲
510401103,510401,37,女,在婚（有配偶）,否,5,文盲/半文盲
510397102,510397,38,女,在婚（有配偶）,否,4,文盲/半文盲
510920101,510920,61,男,在婚（有配偶）,否,6,文盲/半文盲
510398103,510398,32,男,在婚（有配偶）,否,5,文盲/半文盲
