pid,fid18,age,gender_update,qea0,qq301,kz202,cfps2018edu
620126104,620126,39,女,在婚（有配偶）,否,不适用,文盲/半文盲
620126105,620126,18,,,,,文盲/半文盲
620127101,620127,50,女,丧偶,否,5,文盲/半文盲
620127103,554002,32,女,在婚（有配偶）,否,不适用,小学
620127108,620127,19,女,未婚,否,7,初中
620127109,620127,14,男,没有有效数据,否,7,小学
620128101,620128,43,男,在婚（有配偶）,否,7,文盲/半文盲
620128102,620128,87,,,,,小学
620128103,620128,41,女,在婚（有配偶）,否,6,文盲/半文盲
620128104,620128,18,男,未婚,否,7,初中
620128105,620128,13,男,没有有效数据,不适用,不适用,小学
620128106,620128,11,男,没有有效数据,否,7,文盲/半文盲
620129101,620129,41,男,在婚（有配偶）,是,5,文盲/半文盲
620129103,620129,64,女,丧偶,否,3,文盲/半文盲
620129104,620129,42,女,在婚（有配偶）,否,5,文盲/半文盲
620129105,620129,17,男,未婚,否,7,初中
620130101,620130,45,女,在婚（有配偶）,否,6,文盲/半文盲
620130102,620130,46,男,在婚（有配偶）,否,5,文盲/半文盲
620130104,620130,23,女,未婚,否,7,初中
620131101,620131,38,女,在婚（有配偶）,否,5,文盲/半文盲
620131102,620131,40,男,在婚（有配偶）,否,6,文盲/半文盲
620131103,620131,17,男,未婚,否,6,小学
620131104,620131,16,女,未婚,否,7,小学
620131431,620131,67,男,在婚（有配偶）,否,3,文盲/半文盲
620131432,620131,60,女,在婚（有配偶）,否,4,文盲/半文盲
620132101,620132,51,男,在婚（有配偶）,否,6,文盲/半文盲
620132102,620132,53,女,在婚（有配偶）,否,7,文盲/半文盲
620132103,663679,29,女,在婚（有配偶）,否,不适用,小学
620133101,620133,50,男,在婚（有配偶）,否,5,小学
620133102,620133,50,女,在婚（有配偶）,否,6,文盲/半文盲
620133104,620133,29,女,未婚,不适用,不适用,大专
620134101,620134,70,男,在婚（有配偶）,是,6,文盲/半文盲
620134102,620134,34,男,在婚（有配偶）,否,6,文盲/半文盲
620134103,620134,65,,,,,文盲/半文盲
620134501,620134,28,,,,,
620135101,620135,48,男,在婚（有配偶）,是,6,文盲/半文盲
620135102,620135,47,女,在婚（有配偶）,否,6,文盲/半文盲
620136101,620136,58,女,在婚（有配偶）,否,5,文盲/半文盲
620136102,620136,65,男,在婚（有配偶）,否,5,文盲/半文盲
620137101,620137,47,男,在婚（有配偶）,否,7,文盲/半文盲
620137102,620137,46,女,未婚,否,不适用,文盲/半文盲
620137103,620137,27,男,未婚,否,7,大学本科
620137104,620137,24,男,在婚（有配偶）,是,7,初中
620137501,620137,23,女,在婚（有配偶）,否,7,初中
620138101,620138,56,男,在婚（有配偶）,否,6,初中
620138102,620138,52,女,在婚（有配偶）,否,6,文盲/半文盲
620138103,620138,31,男,在婚（有配偶）,否,7,初中
620138104,620138,32,女,在婚（有配偶）,否,7,初中
620139101,620139,45,男,在婚（有配偶）,否,7,初中
620139102,620139,45,女,在婚（有配偶）,不适用,不适用,文盲/半文盲
620139103,620139,24,男,未婚,否,不适用,高中/中专/技校/职高
620139104,620139,22,女,未婚,否,不适用,大专
620141101,620141,57,女,在婚（有配偶）,否,5,文盲/半文盲
620141102,620141,57,,,,,高中/中专/技校/职高
620141103,620141,33,,,,,初中
620141104,620141,11,女,没有有效数据,否,5,文盲/半文盲
620142101,620142,47,,,,,高中/中专/技校/职高
620142102,620142,44,女,在婚（有配偶）,否,4,文盲/半文盲
620142103,620142,20,男,未婚,否,不适用,高中/中专/技校/职高
620143101,620143,63,男,在婚（有配偶）,是,6,初中
620143102,620143,64,女,在婚（有配偶）,否,5,文盲/半文盲
620143103,149419,36,男,在婚（有配偶）,是,不适用,高中/中专/技校/职高
620143104,620143,34,女,在婚（有配偶）,否,4,小学
620143105,620143,12,女,没有有效数据,否,4,小学
620143106,620143,80,,,,,文盲/半文盲
620144101,620144,69,,,,,文盲/半文盲
620144102,620144,66,,,,,文盲/半文盲
620144103,620144,45,男,在婚（有配偶）,否,4,小学
620144104,620144,44,女,在婚（有配偶）,否,4,小学
620144105,620144,18,女,未婚,否,5,高中/中专/技校/职高
620144106,620144,14,男,没有有效数据,否,5,小学
620145101,620145,24,男,未婚,否,不适用,大专
620145102,663692,49,男,在婚（有配偶）,是,不适用,小学
620145103,620145,49,女,在婚（有配偶）,否,3,文盲/半文盲
620146101,620146,49,男,在婚（有配偶）,否,3,小学
620146102,620146,49,女,在婚（有配偶）,否,3,文盲/半文盲
620146104,620146,23,女,未婚,否,4,初中
620146105,620146,45,,,,,小学
620147102,620147,56,女,丧偶,否,3,初中
620147104,645724,27,男,未婚,否,不适用,大学本科
620149101,620149,48,女,在婚（有配偶）,否,4,文盲/半文盲
620149102,620149,55,男,在婚（有配偶）,否,5,小学
620150101,620150,58,男,在婚（有配偶）,否,4,高中/中专/技校/职高
620150103,620150,56,女,在婚（有配偶）,否,4,文盲/半文盲
620150105,620150,34,女,在婚（有配偶）,否,5,初中
620150106,620150,35,男,在婚（有配偶）,否,不适用,大专
620151101,620151,51,男,在婚（有配偶）,否,5,文盲/半文盲
620151102,620151,47,女,在婚（有配偶）,否,6,文盲/半文盲
620151104,620151,22,男,未婚,否,6,高中/中专/技校/职高
620152101,620152,56,女,在婚（有配偶）,否,不适用,文盲/半文盲
620152102,620152,59,男,在婚（有配偶）,否,5,高中/中专/技校/职高
620152103,620152,37,,,,,小学
620152105,620152,34,女,在婚（有配偶）,否,4,初中
620152106,620152,13,女,没有有效数据,否,4,小学
620153101,620153,55,男,在婚（有配偶）,否,5,初中
620153102,620153,52,女,在婚（有配偶）,否,4,初中
620153103,620153,28,男,在婚（有配偶）,是,6,高中/中专/技校/职高
620153601,620153,27,女,在婚（有配偶）,是,5,高中/中专/技校/职高
620154101,620154,73,男,在婚（有配偶）,否,5,文盲/半文盲
620154102,620154,71,女,在婚（有配偶）,否,2,文盲/半文盲
620154103,620154,55,男,在婚（有配偶）,否,5,初中
620154104,620154,50,女,在婚（有配偶）,否,5,文盲/半文盲
620154105,571995,26,男,未婚,否,不适用,大学本科
620154106,517233,23,男,未婚,否,不适用,大专
620154107,156955,28,女,在婚（有配偶）,否,不适用,大专
620155101,620155,47,男,在婚（有配偶）,否,6,小学
620155102,620155,45,女,在婚（有配偶）,否,5,文盲/半文盲
620155103,620155,23,女,未婚,否,不适用,大专
620155104,620155,18,,,,,初中
620156101,620156,60,男,丧偶,否,4,小学
620156102,620156,41,男,丧偶,否,5,初中
620157101,620157,30,女,在婚（有配偶）,否,6,文盲/半文盲
620157102,620157,31,男,在婚（有配偶）,否,4,初中
620157103,620157,55,男,在婚（有配偶）,否,5,初中
620157104,620157,52,,,,,文盲/半文盲
620158101,620158,38,男,在婚（有配偶）,否,5,初中
620158102,620158,36,女,在婚（有配偶）,否,5,小学
620158103,620158,13,男,没有有效数据,否,5,小学
620159102,620159,50,男,在婚（有配偶）,否,5,初中
620159103,620159,50,女,在婚（有配偶）,否,6,文盲/半文盲
620159104,627761,24,女,未婚,否,不适用,大专
620159105,620159,22,男,未婚,是,不适用,高中/中专/技校/职高
620159106,620159,69,男,在婚（有配偶）,否,5,文盲/半文盲
620159107,620159,69,女,在婚（有配偶）,否,3,文盲/半文盲
620160101,620160,56,男,在婚（有配偶）,否,5,大专
620160102,620160,56,女,在婚（有配偶）,否,5,初中
620160103,620160,32,男,未婚,否,4,初中
620160104,620160,82,,,,,文盲/半文盲
620161101,620161,51,男,在婚（有配偶）,否,4,文盲/半文盲
620161102,620161,45,女,在婚（有配偶）,否,5,文盲/半文盲
620161103,620161,23,,,,,小学
620161104,620161,17,女,未婚,否,5,初中
620162101,620162,53,女,丧偶,否,5,文盲/半文盲
620162104,620162,29,,,,,初中
620163101,284276,24,女,在婚（有配偶）,否,不适用,初中
620163102,620163,54,女,丧偶,否,3,文盲/半文盲
620163103,620163,29,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
620164101,620164,50,,,,,小学
620164102,620164,53,男,在婚（有配偶）,否,6,小学
620164104,620164,28,,,,,高中/中专/技校/职高
620164105,607951,24,女,在婚（有配偶）,否,不适用,初中
620165101,620165,78,男,在婚（有配偶）,否,4,初中
620165102,620165,73,,,,,文盲/半文盲
620165103,620165,36,男,在婚（有配偶）,否,6,初中
620165104,620165,33,女,在婚（有配偶）,否,5,初中
620165105,620165,12,男,没有有效数据,否,6,小学
620166101,620166,43,女,在婚（有配偶）,否,4,小学
620166102,620166,48,,,,,初中
620166103,620166,22,男,未婚,否,不适用,大学本科
620166104,620166,18,,,,,初中
620167101,620167,38,男,在婚（有配偶）,是,6,初中
620167102,620167,36,女,在婚（有配偶）,否,5,小学
620167103,620167,15,男,没有有效数据,否,6,小学
620167104,620167,72,,,,,小学
620167105,620167,66,,,,,文盲/半文盲
620168101,620168,39,,,,,文盲/半文盲
620168102,620168,38,,,,,小学
620168103,620168,17,,,,,初中
620168104,620168,10,,,,,文盲/半文盲
620168105,620168,58,女,丧偶,否,5,文盲/半文盲
620169101,620169,73,男,在婚（有配偶）,是,5,小学
620169102,620169,69,,,,,
620169103,620169,45,,,,,高中/中专/技校/职高
620169104,620169,43,,,,,高中/中专/技校/职高
620169105,620169,22,,,,,大专
620170101,620170,50,女,在婚（有配偶）,否,5,文盲/半文盲
620170102,620170,51,男,在婚（有配偶）,否,不适用,小学
620170103,620170,22,,,,,初中
620170104,681684,20,男,未婚,是,不适用,高中/中专/技校/职高
620171101,620171,57,男,在婚（有配偶）,否,不适用,初中
620171102,620171,54,女,在婚（有配偶）,否,不适用,文盲/半文盲
620171103,620171,29,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
620171104,681685,31,女,在婚（有配偶）,否,不适用,初中
620171431,620171,29,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
620172101,620172,64,,,,,
620172102,620172,65,,,,,
620173101,620173,50,女,在婚（有配偶）,否,5,高中/中专/技校/职高
620173102,620173,50,男,在婚（有配偶）,否,5,小学
620173103,554047,27,,,,,大学本科
620173104,627775,24,男,未婚,否,不适用,大学本科
620173105,572014,22,男,未婚,否,不适用,大学本科
620174102,620174,41,,,,,小学
620174105,620174,67,女,丧偶,否,3,文盲/半文盲
620175101,620175,45,男,在婚（有配偶）,否,5,初中
620175102,620175,41,女,在婚（有配偶）,否,5,初中
620175103,620175,20,男,未婚,否,不适用,高中/中专/技校/职高
620175104,620175,12,女,没有有效数据,否,7,小学
620175105,620175,66,男,在婚（有配偶）,否,4,小学
620175106,620175,68,女,在婚（有配偶）,否,6,文盲/半文盲
620176101,620176,42,女,在婚（有配偶）,否,5,文盲/半文盲
620176102,620176,44,男,在婚（有配偶）,否,5,初中
620176103,620176,20,女,未婚,否,6,高中/中专/技校/职高
620176104,620176,13,男,没有有效数据,否,7,小学
620176105,620176,66,女,丧偶,否,7,文盲/半文盲
620177101,620177,55,男,在婚（有配偶）,否,5,高中/中专/技校/职高
620178101,620178,51,男,在婚（有配偶）,否,5,文盲/半文盲
620178102,620178,50,女,在婚（有配偶）,否,5,文盲/半文盲
620178103,149452,26,女,在婚（有配偶）,否,不适用,初中
620178106,620178,70,,,,,文盲/半文盲
620179101,620179,70,男,在婚（有配偶）,否,6,小学
620179102,620179,66,女,在婚（有配偶）,否,5,文盲/半文盲
620180101,620180,54,男,在婚（有配偶）,否,5,初中
620180102,620180,50,女,在婚（有配偶）,否,6,文盲/半文盲
620180103,607967,27,,,,,初中
620180104,620180,23,男,未婚,否,不适用,高中/中专/技校/职高
620180105,620180,75,,,,,文盲/半文盲
620181101,620181,53,男,离婚,否,5,初中
620181102,294473,24,女,在婚（有配偶）,否,不适用,初中
620182101,620182,63,男,在婚（有配偶）,否,不适用,文盲/半文盲
620182102,149456,55,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
620182103,149456,34,男,在婚（有配偶）,是,不适用,大学本科
620182501,149456,31,女,在婚（有配偶）,否,不适用,大学本科
620183101,620183,32,女,在婚（有配偶）,否,5,高中/中专/技校/职高
620183102,620183,60,男,在婚（有配偶）,否,5,小学
620183103,620183,53,女,在婚（有配偶）,否,6,文盲/半文盲
620183104,620183,33,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
620184101,620184,44,男,未婚,否,4,文盲/半文盲
620184102,620184,73,男,丧偶,否,4,小学
620185101,620185,36,女,在婚（有配偶）,否,5,小学
620185102,620185,39,男,在婚（有配偶）,否,不适用,初中
620185103,620185,11,女,没有有效数据,否,6,文盲/半文盲
620186101,620186,46,,,,,小学
620186102,620186,49,男,在婚（有配偶）,否,5,小学
620186103,620186,24,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
620186104,6817001,22,女,在婚（有配偶）,否,不适用,初中
620186601,620186,22,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
620187102,620187,68,女,丧偶,否,5,文盲/半文盲
620188101,620188,64,,,,,高中/中专/技校/职高
620188102,620188,64,女,在婚（有配偶）,否,2,小学
620188103,620188,26,,,,,高中/中专/技校/职高
620189101,620189,27,男,离婚,否,5,高中/中专/技校/职高
620189102,620189,52,男,在婚（有配偶）,不适用,不适用,初中
620189103,620189,49,女,在婚（有配偶）,否,6,文盲/半文盲
620189105,620189,79,,,,,文盲/半文盲
620190101,620190,54,男,在婚（有配偶）,是,6,文盲/半文盲
620190102,620190,54,女,在婚（有配偶）,否,6,文盲/半文盲
620190104,620190,27,男,在婚（有配偶）,否,不适用,小学
620190551,620190,25,女,在婚（有配偶）,否,不适用,初中
620191101,620191,73,男,丧偶,否,6,初中
620191103,620191,35,男,在婚（有配偶）,否,6,小学
620191104,620191,32,女,在婚（有配偶）,否,5,初中
620191105,620191,10,男,没有有效数据,否,6,文盲/半文盲
620192101,620192,43,男,在婚（有配偶）,否,4,文盲/半文盲
620192102,620192,43,女,在婚（有配偶）,否,6,小学
620192103,620192,19,男,未婚,否,6,初中
620192104,620192,19,女,未婚,否,6,初中
620193101,620193,56,男,在婚（有配偶）,否,5,初中
620193102,620193,50,女,在婚（有配偶）,否,5,文盲/半文盲
620193103,199001,30,男,在婚（有配偶）,否,4,大专
620193104,620193,26,男,未婚,是,不适用,小学
620193105,620193,72,女,丧偶,否,4,文盲/半文盲
620193501,199001,29,女,在婚（有配偶）,否,4,大专
620194101,620194,50,男,在婚（有配偶）,否,7,文盲/半文盲
620194102,620194,44,女,在婚（有配偶）,否,5,文盲/半文盲
620194103,620194,22,,,,,初中
620194104,620194,16,男,未婚,否,不适用,小学
620194105,620194,73,男,丧偶,是,6,小学
